id_producto,productos_descripcion,name,description,brand,specs,category,ingredients,specs_parsed,specs_dict,Size,Country of Origin,Countries,Stores,Alcohol %,Weight,Color,Unit Size & Type,Vintage,Style,Length,Product Group,Model Number,Width,Binding,Part Number,Manufacturer,Height,Number Of Items,volume_raw,volume_ml
7793147573126,cerveza HEINEKEN 150 años 1lt Ret BOT-1-lt.,Heineken Cerveza Lt,No description found.,Heineken,"[['Size', '1l'], ['Countries', 'Spain']]",Beer,,"[['Size', '1l'], ['Countries', 'Spain']]","{'Size': '1l', 'Countries': 'Spain'}",,,,,,,,,,,,,,,,,,,,,
7793147573133,CERVEZA PORRON ED 150 AÑO,Heineken Cerveza Blanca 150 Años Porron 330 Cc,No description found.,Heineken,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,330 cc,330.0
7793147573188,cerveza WARSTEINER ED Ret. 1lt BOT-1-lt.,Warsteiner Cerveza Bot 980 Ml,No description found.,Warsteiner,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,980 ml,980.0
7793147573195,cerveza BLUE MOON Belgian White 473cc LAT-473-cc.,Blue Moon Cerveza Belgian White 473ml,No description found.,Blue Moon,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473ml,473.0
7793147573232,CERVEZA BLANCA LIVIANA CORDOBA BOTELLA RET X 1 LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793147573249,CERVEZA BLANCA LIVIANA CORDOBA LATA X 473 CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793147573324,cerveza IMPERIAL Extra Lager UAR 473cc LAT-0.5-lt.,Imperial Cerveza Rubia Extra Lager En Lata 473 Cc,No description found.,Imperial,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147573331,cerveza IMPERIAL Lager 473cc sixpack PCK-6-un.,Pack Imperial Lager X 6,No description found.,,[],,,[],{},473cm,,Spain,,,,,,,,,,,,,,,,,,
7793147573355,cerveza WARSTEINER E. Limitada 473cc LAT-0.473-lt.,Warsteiner Cerveza Lata 473ml,"Disfrutá la Cerveza Warsteiner Edición Limitada 473 Ml Elegí la Cerveza Warsteiner Edición Limitada 473 Ml y regalate una experiencia única. Con su sabor excepcional, cada sorbo es un viaje a la tradición cervecera alemana. Porque elegir Cerveza Warsteiner Edición Limitada 473 Ml Sabor intenso y refinado, con notas de malta y lúpulo. Edición limitada, perfecta para coleccionar y disfrutar en ocasiones especiales. Ideal para acompañar comidas o disfrutar sola. Calidad premium que representa la esencia de la cerveza alemana. Transformá tus momentos en algo inolvidable. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes.",Warsteiner,"[['Size', '473cm'], ['Countries', 'Spain']]",Beer,,"[['Size', '473cm'], ['Countries', 'Spain']]","{'Size': '473cm', 'Countries': 'Spain'}",,,,,,,,,,,,,,,,,,,,473ml,473.0
7793147573362,cerveza WARSTEINER 473cc six pack PCK-6-un.,Cerveza Warsteiner Lata 473ml X6,No description found.,,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473ml,473.0
7793147573386,CERVEZA BLANCA GENUINE DRAFT MILLER LATA X 473 CC,MIR Cerveza Genuine Draft Miller 473ml,No description found.,MIR,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473ml,473.0
7793147573409,cerveza SCHNEIDER Lager Rubia 473cc 6un PCK-6-un.,Cerveza Pack De 6 Latas Lager SCHNEIDER 473cc,No description found.,,[],,,[],{},,,,,,,,,,,,,,,,,,,,473cc,473.0
7793147573423,cerveza MILLER Genuine Draft  473cc 6u PCK-6-un.,Miller Cerveza Pack Latas 6uni 473ml,No description found.,,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473ml,473.0
7793147573447,cerveza BIECKERT Costanera Sur  473cc LAT-0.473-lt.,Bieckert Cerveza Hazy Ipa Costa 473ml,No description found.,Bieckert,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473ml,473.0
7793147573461,cerveza BIECKERT Bapa 630cc BOT-0.636-lt.,Bieckert Cerveza Bapa 630ml,No description found.,Bieckert,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,630ml,630.0
7793147573492,cerveza MILLER ED. 330cc BOT-0.33-lt.,Miller Cerveza Ed. 330 Cc,No description found.,Miller,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,330 cc,330.0
7793147573508,"CERVEZA LONG NECK SIX PACK, MILLER, 1980 cm3",Universo Binario Pack X6 Botellas De Cerveza Miller Genuine Draft 330 Ml,"Disfruta de la frescura y el sabor auténtico de la Cerveza Miller Genuine Draft. Este pack de 6 botellas de 330 cc cada una es ideal para compartir en reuniones, asados o simplemente para relajarte en cualquier momento. Con su proceso de filtrado en frío, Miller Genuine Draft ofrece una experiencia suave y refrescante, perfecta para los amantes de la cerveza de calidad. ¡Aprovecha esta oportunidad y ten siempre una cerveza premium a mano!",Universo Binario,[],Beer,,[],{},473 Cm3,,Spain,,,,,,,,,,,,,,,,,330 ml,330.0
7793147573515,CERVEZA BLANCA LIVIANA ISENBECK LATA X 473 CC,Isenbeck Cerveza Lata 473 Cc,No description found.,Isenbeck,"[['Size', '473 Cm3'], ['Countries', 'Spain']]",Beer,,"[['Size', '473 Cm3'], ['Countries', 'Spain']]","{'Size': '473 Cm3', 'Countries': 'Spain'}",,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7793147573546,CERVEZA BLANCA AMSTEL LAGER PURA MALTA LATA X 473,Amstel Cerveza Lager Pura Malta 473ml,No description found.,Amstel,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},473cm,,Spain,,,,,,,,,,,,,,,,,473ml,473.0
7793147573560,cerveza IMPERIAL Golden Ligera 473cc LAT-0.473-lt.,Imperial Golden Cerveza Rubia Ligera En Lara 473 Cc,No description found.,Imperial Golden,"[['Size', '473cm'], ['Countries', 'Spain']]",Beer,,"[['Size', '473cm'], ['Countries', 'Spain']]","{'Size': '473cm', 'Countries': 'Spain'}",,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7793147573591,"CERVEZA LAGER BOTELLA C/RETORNO, AMSTEL, 1000 cm3",Amstel Cerveza Lager X 1L,No description found.,Amstel,"[['Countries', 'Spain']]",,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,,,,,,,,,,,,,,,,,,1l,1000.0
7793147573607,cerveza SCHNEIDER Lager Rubi AFA 1lt Ret BOT-1-lt.,Cerveza Lager Schneider Botella 1 L,No description found.,,[],,,[],{},,,,,,,,,,,,,,,,,,,,1 l,1000.0
7793147573614,cerveza SOL Rubia 473cc LAT-473-cc.,SOL Cerveza Rubia En Lata 473 Ml,No description found.,SOL,[],,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7793147573621,cerveza SOL Rubia 473cc sixpack PCK-2.838-lt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793147573652,cerveza SOL Rubia 330cc BOT-330-cc.,Sol Cerveza Porron Rubia,No description found.,Sol,[],,,[],{},,,,,,,,,,,,,,,,,,,,,
7793147573683,cerveza SALTA CAUTIVA Session Ipa 473cc LAT-0.473-lt.,Saltacautiva Cerveza Salta Cautiva Session Ipa 473cc,No description found.,Saltacautiva,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473cc,473.0
7793147573720,CERVEZA GOLDEN N IMPERIAL BOTELLA RET X 1 LT,Imperial Cerveza Golden 1 L,No description found.,Imperial,[],Beer,,[],{},,,Spain,,,,,,,,,,,,,,,,,1 l,1000.0
7793147573737,CERVEZA RUBIA LAGER IMPERIAL N BOTELLA RET X 1 LT,Imperial Cerveza Rubia 1 L,No description found.,Imperial,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,,,,,,,,,,,,,,,,,,1 l,1000.0
7793147573744,CERVEZA RUBIA SANTA FE BOTELLA RET X 1 LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793147573751,CERVEZA BLANCA NORTE BOTELLA RET X 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793147574024,cerveza BLUE MOON Belgian White 355cc BOT-355-cc.,Blue moon Cerveza Rubia Belgian De Trigo,No description found.,Blue moon,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,,
7793147574109,CERVEZA LIVIANA GOLDEN IMPERIAL BOT 330 CMQ,Imperial Cerveza Golden 300 Ml,"DescripciónCerveza Golden Imperial, rubia y refrescante. Botella de 330 ml, perfecta para reuniones informales o disfrutar sola. Elaborada con ingredientes naturales para un sabor auténtico.",Imperial,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,300 ml,300.0
7795379101061,NATUFARMA LEVADURA DE CERVEZA,Natufarma Levadura De Cerveza X 40 Comprimidos,"Por su alto contenido en proteínas, vitaminas, carbohidratos, minerales y fibras, la levadura de cerveza es un excelente complemento de la dieta diaria.",Natufarma,[],,,[],{},,,,,,,,,,,,,,,,,,,,,
7795697000190,cerveza GROLSCH Pilsner 925cc Ret BOT-925-ml.,Grolsch Cerveza Retornable 925 Ml,No description found.,Grolsch,[],,,[],{},,,,,,,,,,,,,,,,,,,,925 ml,925.0
7795697000213,cerveza GROLSCH Pilsner 473cc LAT-473-ml.,Grolsch Cerveza 473 Ml,No description found.,Grolsch,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7795697000220,cerveza GROLSCH 473cc six pack PCK-6-un.,Cerveza Grolsch Six Pack 473Ml. Por 6 Unidades,No description found.,,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473ml,473.0
7795697001401,CERVEZA ISENBECK 1 LT.ENV.RETOR.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7795697001661,CERVEZA ISENBECK 1lt ENV.NO RETOR.,Isenbeck Cerveza Envase Descartabl,No description found.,Isenbeck,[],,,[],{},,,,,,,,,,,,,,,,,,,,,
7795697001692,CERVEZA ISENBECK LONG NECK 355cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7795697001708,CERVEZA ISENBECK 1 LT.ENV.RETOR.,Cerveza Isenbeck 1 Lt,No description found.,,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,1 lt,1000.0
7795697002149,cerveza WARSTEINER 473cc six pack PCK-6-un.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7795697101415,CERVEZA ISENBECK LONG NECK 355cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7795697104928,CERVEZA ISENBECK 1lt ENV.NO RETOR.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7795697431345,cerveza MILLER Genuine Draft 1lt Ret BOT-1-lt.,Miller Cerveza Genuine Draft 1lt Ret,No description found.,Miller,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,1lt,1000.0
7795697431352,Cerveza MILLER Genuine Draft 330CC BOT-0.33-lt.,Miller Cerveza Genuine Draft 355cc,No description found.,Miller,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,355cc,355.0
7795697611167,CERVEZA ISENBECK LATA 473cc.,Isebeck Isenbeck Sixpack Lata 473ml,No description found.,Isebeck,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473ml,473.0
7795697611662,CERVEZA ISENBECK 1lt ENV.NO RETOR.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7795697612133,cerveza WARSTEINER 473cc LAT-473-ml.,Warsteiner Sixpack Lata 473ml,No description found.,,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473ml,473.0
7795697612706,cerveza WARSTEINER 1lt Retornable BOT-1-lt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7795697615127,Cerveza MILLER Genuine Draft 600cc BOT-600-cc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7795697615172,cerveza MILLER Genuine Draft  473cc LAT-0.473-lt.,Dmart Cerveza Miller Lata 473cc,No description found.,,[],,,[],{},,,,,,,,,,,,,,,,,,,,473cc,473.0
7795742011201,CERVEZA BRAHMA CHOPP 1lt.,Cerveza Brahma,No description found.,,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,,
7795742084359,cerveza BRAHMA Chopp 473cc LAT-473-cc.,Cerveza Rubia En Lata Brahma 473 Cc,473.0 cc Cerveza Rubia en Lata Brahma 473 Cc - 473.0 cc.,,[],Beer,,[],{},,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7798054012980,CERVEZA RUBIA,Cerveza 361 De 1 Litro,No description found.,,"[['Countries', 'Spain']]",,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,Spain,,,,,,,,,,,,,,,,,,
7798091030268,cerveza ANTARES Caravana 473cc LAT-473-ml.,Antares Cerveza Ipa Lata 473 Cc,"Desde 1998, hasta hoy, lo que nos identifica es la misma pasión por lo que hacemos. El mosto de todo lo que hacemos. Es la búsqueda constante de mejora, enfocando todos nuestros esfuerzos en garantizar la calidad absoluta de la cerveza. Y por supuesto, compartir con nuestros colegas todo lo que aprendemos en el camino. INNOVACIÓN. Vivimos en la búsqueda constante de innovar, de conocer, aprender y compartir nuevas técnicas, ingredientes y sabores, de ahí surge lo distintivo de este tipo de cervezas artesanales. Ante todo, para hacer cerveza, el componente más importante del producto acabado son nuestras manos. Desde que empezamos con la idea de una receta, hasta que llega el producto a los barriles.",Antares,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7798091030275,cerveza ANTARES Ipa 473cc LAT-473-ml.,Antares Cerveza Ipa Lata 473 Cc,"Disfrutá la Cerveza Antares IPA 473cc Elegí la Cerveza Antares IPA 473cc y llevá tu experiencia cervecera a otro nivel. Con su balance perfecto de amargor y aromas intensos, es la opción ideal para los amantes de la buena birra. Porque elegir Cerveza Antares IPA 473cc Sabor intenso con notas cítricas y florales. Amargor equilibrado que satisface a los paladares más exigentes. Formato de 473cc, perfecto para compartir o disfrutar solo. Elaborada con ingredientes de calidad, garantizando frescura en cada sorbo. Sumá esta joya a tu próxima reunión y dejá que tus amigos se sorprendan. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes.",Antares,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},473 Ml,,Argentina,,,,,,,,,,,,,,,,,473 cc,473.0
7798091030299,CERVEZA ARTESANAL HONEY ANTARES LATA 473 CC,Antares Cerveza Honey Lata 473 Cc,Disfruta de una cerveza suave y aromática con notas ámbar y sabor a miel. La Cerveza Honey de Antares es la elección perfecta para aquellos que buscan una experiencia de sabor única y refrescante.,Antares,"[['Size', '473 Ml'], ['Countries', 'Argentina']]",Beer,,"[['Size', '473 Ml'], ['Countries', 'Argentina']]","{'Size': '473 Ml', 'Countries': 'Argentina'}",,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798091030329,CERVEZA ARTESANAL KOLSCH ANTARES LATA 473 CC,Antares Cerveza Kolsch Lata 473 Cc,"Disfrutá la Cerveza Antares Kolsch 473ml Elegí la Cerveza Antares Kolsch 473ml para refrescar tus días con su sabor ligero y aromático. Ideal para esos momentos donde querés disfrutar sin complicaciones, esta cerveza es el compañero perfecto. Porque elegir Cerveza Antares Kolsch 473ml Sabores sutiles y frescos que alegran el paladar. Perfecta para acompañar picadas o disfrutar sola. Formato de 473ml, ideal para cualquier ocasión. Elaborada con ingredientes seleccionados para una experiencia única. Sumá esta delicia a tu colección y descubrí un nuevo nivel de frescura. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes.",Antares,[],Beer,,[],{},,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7798091030343,CERVEZA ARTESANAL SCOTCH ANTARES LATA 473 CC,Antares Cerveza Scotch Lata 473 Cc,"Disfrutá la Cerveza Antares Scotch 473ml Elegí la Cerveza Antares Scotch 473ml para darle un toque especial a tus momentos. Con su sabor único y cuerpo robusto, esta cerveza es ideal para quienes buscan algo diferente y memorable. Porque elegir Cerveza Antares Scotch 473ml Sabores intensos que deleitan el paladar. Perfecta para acompañar comidas o disfrutar sola. Formato de 473ml, ideal para compartir o disfrutar en solitario. Elaborada con ingredientes de alta calidad, garantizando una experiencia premium. Sumá esta joya a tu colección y descubrí un nuevo nivel de satisfacción. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes.",Antares,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7798091030350,"CERVEZA DORADA CITRICA PLAYA GRANDE, ANTARES, 473 cm3",Antares Cerveza Blanca Playa Grande En Lata 473 Cc,No description found.,Antares,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798091030497,cerveza ANTARES Ipa 25 años 473cc LAT-0.473-lt.,Antares Cerveza Ipa 25 Años 473cc,No description found.,Antares,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473cc,473.0
7798091030510,CERVEZA ARTESANAL IPA NEW ANTARES LATA 473 CC,Antares Cerveza Session Ipa 473ml,"Disfruta de la intensidad y sabor de la Session IPA de Antares. Esta cerveza de tonalidad ámbar te deleitará con su amargor equilibrado y lupulado, mientras que sus notas cítricas te transportarán a un mundo de frescura y sabor.",Antares,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473ml,473.0
7798091030527,CERVEZA ARTESANAL LAGER ANTARES LATA 473 CC,Antares Cerveza Lager 473 Ml,No description found.,Antares,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7798101830031,CERVEZA IPA BR 330 CC         ,Barbaroja Cerveza Ipa Porron 330 Cc,No description found.,Barbaroja,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,330 cc,330.0
7798101830055,CERVEZA HONEY BR 330 CC       ,Barbaroja Cerveza Sin Alcohol Honey Porron 330 Cc,No description found.,Barbaroja,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,330 cc,330.0
7798101830154,CERVEZA BARBA ROJA FRUTADA X 1,Barbaroja Cerveza Frutada En Botella 1000 Cc,No description found.,Barbaroja,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,1000 cc,1000.0
7798101831045,CERVEZA FRUTADA BR 330 CC     ,Barbaroja Cerveza Frutada Porron 330 Cc,No description found.,Barbaroja,[],Beer,,[],{},,,,,,0.40 Kgs,,,,,,,,,,,,,,330 cc,330.0
7798116251104,MOSTAZA BRENNAN A LA CERVEZA POT-200-gr.,Brennan Mostaza Suave A La Cerveza,No description found.,Brennan,"[['Weight', '0.40 Kgs']]",Beer,,"[['Weight', '0.40 Kgs']]",{'Weight': '0.40 Kgs'},,,,,,,,,,,,,,,,,,,,,
7798119090014,"CERVEZA LONG NECK RUBIA PILSEN, BLEST, 355 cm3",Blest Cerveza Pilsen 355 Cc,No description found.,Blest,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,355 cc,355.0
7798119090021,"CERVEZA LONG NECK NEGRA BOCK, BLEST, 355 cm3",Blest Cerveza Bock 355 Cc,No description found.,Blest,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,355 cc,355.0
7798119090069,"CERVEZA LONG NECK ROJA SCOTCH, BLEST, 355 cm3",Blest Cerveza Scotch 355 Cc,No description found.,Blest,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,355 cc,355.0
7798119090076,"CERVEZA LONG NECK INDIA PALE ALE, BLEST, 355 cm3",Blest Hop Shot Ipa,"Hace 30 años Julio Migoya, creó lo que hoy conocemos como un producto clásico de San Carlos de Bariloche y comenzó una revolución cervecera. Fué un camino arduo, que hoy rinde sus frutos. Julio, una leyenda en el ámbito cervecero, celebrado por todos sus pares, hoy sigue siendo el guía espiritual de Cerveza Artesanal Blest.",Blest,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,,
7798119090083,"CERVEZA LONG NECK HONEY QUEEN, BLEST, 355 cm3",Blest Cerveza Honey 355 Cc,No description found.,Blest,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,355 cc,355.0
7798119090137,"CERVEZA LATA SCOTCH, BLEST, 473 cm3",Blest Cerveza Scotch Lata 473 Cc,No description found.,Blest,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798119090144,"CERVEZA IPA LATA, BLEST, 473 cm3",Blest 1989 Ipa,No description found.,,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,,
7798119090151,"CERVEZA LATA HONEY, BLEST, 473 cm3",Blest Cerveza Honey Lata 473 Cc,No description found.,Blest,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798119090212,"CERVEZA MEXICAN LAGER LATA, BLEST, 473 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798135920753,VASO CERVEZA DESCART,Bell´s Mp Vaso Cervecero Trslúcido Descartable 800 Cc,No description found.,Bell´s Mp,[],,,[],{},,,Argentina,Anonima,,,,,,,,,,,,,,,,800 cc,800.0
7798137950055,"CERVEZA RUBIA GOLDEN ALE, BEAGLE, 1000 cm3",Beagle On CHOMP,No description found.,Beagle,"[['Countries', 'Argentina'], ['Stores', 'Anonima']]",On Choy,,"[['Countries', 'Argentina'], ['Stores', 'Anonima']]","{'Countries': 'Argentina', 'Stores': 'Anonima'}",,,,,,,,,,,,,,,,,,,,,
7798137950062,"CERVEZA ROJA RED ALE, BEAGLE, 1000 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798137950079,"CERVEZA NEGRA CREAM STOUT, BEAGLE, 1000 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798137950086,"CERVEZA LONG NECK ZERO IPA, CAPE HORN, 500 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798137953100,"CERVEZA RUBIA LONG NECK GOLDEN ALE, BEAGLE, 330 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798137953209,"CERVEZA NEGRA LONG NECK CREAM STOUT, BEAGLE, 330 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798137953308,"CERVEZA ROJA LONG NECK RED ALE, BEAGLE, 330 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798137955203,"CERVEZA LONG NECK PALE ALE, CAPE HORN, 500 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798137955302,"CERVEZA LONG NECK OATMEAL STOUT, CAPE HORN, 500 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798137955609,"CERVEZA LONG NECK HONEY, CAPE HORN, 500 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798137955708,"CERVEZA LONG NECK PILSEN, CAPE HORN, 500 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798137955920,"CERVEZA EXTRA OSCURA IPA, BEAGLE, 1000 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798137955944,"CERVEZA GLACIER LAGER, BEAGLE, 1000 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798137956163,"CERVEZA LAGER LATA, PIONERA, 473 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798146380287,"CERVEZA PATAG. SPECIAL BITTER LATA, BERLINA, 473 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798165591183,cerveza BEEPURE Honey 500cc BOT-0.5-lt.,Beepure Cerveza Honey Botella 500 Ml,"Elaborada en conjunto con Mesta Nostra, especialistas en cerveza artesanal, la HONEY BEEPURE es una cerveza deliciosa y refrescante, con un final seco. La miel BEEPURE le otorga un aroma dulce y un distintivo carácter resaltado por la maltosidad.",Beepure,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,500 ml,500.0
7798165591480,cerveza BEEPURE Blonde 500cc BOT-0.5-lt.,Beepure Cerveza Blonde Ale Botella 500 Ml,"Elaborada en conjunto con Mesta Nostra, especialistas en cerveza artesanal, la variedad Blonde Ale BEEPURE se caracteriza por su espuma blanca y persistente, cuerpo ligero y carácter de malta media. Es simple, ligera y sorprendentemente sabrosa para cualquier paladar.",Beepure,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,500 ml,500.0
7798165591497,cerveza BEEPURE Scotish 500cc BOT-0.5-lt.,Beepure Cerveza Artesanal Scottish En Botella 500 Cc,"Elaborada en conjunto con Mesta Nostra, especialistas en cerveza artesanal, la variedad Scottish Ale es una cerveza roja con dominantes sabores a malta y caramelos. Con bajo sabor y aroma a lúpulo, refresca; para disfrutar durante largas sesiones.",Beepure,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,500 cc,500.0
7798165591503,cerveza BEEPURE Session Ipa 500cc BOT-0.5-lt.,Beepure Cerveza Session Ipa Botella 500 Ml,"Elaborada en conjunto con Mesta Nostra, especialistas en cerveza artesanal, la variedad Blonde Ale BEEPURE se caracteriza por su espuma blanca y persistente, cuerpo ligero y carácter de malta media. Es simple, ligera y sorprendentemente sabrosa para cualquier paladar.",Beepure,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,500 ml,500.0
7798165591510,cerveza BEEPURE Belgian White 500cc BOT-0.5-lt.,Beepure Cerveza Artesanal Belgian White En Botella 500 Cc,No description found.,Beepure,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,500 cc,500.0
7798287170013,CERVEZA RUBIA KOLSCH PENON DEL AGUILA LATA X 473CC,Peñon Del Aguila Cerveza Rubia Peñón Águila 473 Cc,No description found.,Peñon Del Aguila,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798287170020,cerveza PEÑON DEL AGUILA Roja 473cc LAT-473-ml.,Peñon Del Aguila Águila Cerveza Roja Oktoberfest - 473ml,Cerveza Extra Roja 4.8% vv Alcohol Tipo Oktoberfest.,Peñon Del Aguila,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473ml,473.0
7798287170037,CERVEZA  SCHWARZBIER PEÑON LAT-473-ml.,Peñon Del Aguila Cerveza Negra Peñón Águila Schwarzbier 473 Cc,Cerveza Extra Negra 5.0% vv Alcohol Tipo Schwarzbier.,Peñon Del Aguila,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798287170044,cerveza PEÑON DEL AGUILA Miel 473CC LAT-473-ml.,Peñon del águila Cerveza Honigbier 473 Cc,No description found.,Peñon del águila,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798287170129,"CERVEZA EXTRA OSC. WALDBIER LATA, PEÑON DEL AGUIL, 473 cm3",Peñon del águila Cerveza Rubia Peñón Waldbier 473 Cc,No description found.,Peñon del águila,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798287170181,cerveza PEÑON DEL AGUILA Mexi Lage 473cc LAT-473-cc.,Peñon del Aguil Cerveza Mexican Lager 473 Cc,No description found.,Peñon del Aguil,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798287170365,cerveza LIT Light Lager 473cc LAT-473-cc.,Peñón del Aguila Cerveza Lager Lit Light Lata 473 Cc,"Cerveza Peñón del Aguila Lit es una cerveza rubia, dorada, delicada refescante y balanceada.Simple, facil de tomar autentica e ideal para todos los dias, de ligero amargor. Elaborada 100% con malta argentina sin aditivos ni conservantes.",Peñón del Aguila,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7798287170433,CERVEZA RED ALE LIT LATA X 473 CC,Lit Cerveza Irish Red Ale Lat 473 Cmq,No description found.,Lit,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cmq,473.0
